file,status,part_type,confidence,confidence_source,rule_version,graph2d_label,graph2d_confidence,graph2d_temperature,graph2d_temperature_source,graph2d_is_drawing_type,graph2d_ensemble_enabled,graph2d_ensemble_size,graph2d_voting,filename_label,filename_confidence,filename_match_type,filename_extracted_name,hybrid_label,hybrid_confidence,hybrid_source,hybrid_path,titleblock_label,titleblock_confidence,titleblock_part_name,titleblock_drawing_number,titleblock_material,titleblock_raw_texts_count,titleblock_region_entities_count,fusion_label,fusion_confidence,soft_override_eligible,soft_override_label,soft_override_confidence,soft_override_threshold,soft_override_reason
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J1424042-51-01-08对接法兰v1.dxf,ok,moderate_component,0.600,rules,v1,零件图,0.09204511344432831,,,True,True,2,soft,对接法兰,0.95,exact,对接法兰,对接法兰,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.09204511344432831,0.17,graph2d_drawing_type
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225048-02-07侧推料组件v1.dxf,ok,complex_assembly,0.550,rules,v1,夹具,0.3107106685638428,,,False,True,2,soft,侧推料组件,0.95,exact,侧推料组件,侧推料组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,夹具,0.3107106685638428,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225004-04-05下封板v2.dxf,ok,moderate_component,0.600,rules,v1,零件图,0.13640795648097992,,,True,True,2,soft,下封板,0.95,exact,下封板,下封板,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.13640795648097992,0.17,graph2d_drawing_type
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225004-04-04轴头组件v2.dxf,ok,complex_assembly,0.550,rules,v1,零件图,0.08466651290655136,,,True,True,2,soft,轴头组件,0.95,exact,轴头组件,轴头组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.08466651290655136,0.17,graph2d_drawing_type
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225048-02-07侧推料组件v2.dxf,ok,complex_assembly,0.550,rules,v1,夹具,0.3116936683654785,,,False,True,2,soft,侧推料组件,0.95,exact,侧推料组件,侧推料组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,夹具,0.3116936683654785,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2925001-01人孔v2.dxf,ok,complex_assembly,0.550,rules,v1,机械制图,0.09063468873500824,,,True,True,2,soft,人孔,0.95,exact,人孔,人孔,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.09063468873500824,0.17,graph2d_drawing_type
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2825003-05下筒体组件v2.dxf,ok,complex_assembly,0.550,rules,v1,机械制图,0.06664542853832245,,,True,True,2,soft,下筒体组件,0.95,exact,下筒体组件,下筒体组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.06664542853832245,0.17,graph2d_drawing_type
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ14240301522-00防爆视灯组件v2.dxf,ok,complex_assembly,0.550,rules,v1,零件图,0.05524633824825287,,,True,True,2,soft,防爆视灯组件,0.95,exact,防爆视灯组件,防爆视灯组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.05524633824825287,0.17,graph2d_drawing_type
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ14240301522-00防爆视灯组件v1.dxf,ok,complex_assembly,0.550,rules,v1,零件图,0.05524633824825287,,,True,True,2,soft,防爆视灯组件,0.95,exact,防爆视灯组件,防爆视灯组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.05524633824825287,0.17,graph2d_drawing_type
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2825002-06上筒体组件v1.dxf,ok,complex_assembly,0.550,rules,v1,夹具,0.3559735417366028,,,False,True,2,soft,上筒体组件,0.95,exact,上筒体组件,上筒体组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,夹具,0.3559735417366028,0.17,eligible
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225004-04-04轴头组件v1.dxf,ok,complex_assembly,0.550,rules,v1,零件图,0.0846666768193245,,,True,True,2,soft,轴头组件,0.95,exact,轴头组件,轴头组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.0846666768193245,0.17,graph2d_drawing_type
